sv,times,x,y,z,vx,vy,vz
G25,475173.333976,17821910.070659228,18994956.253597915,5240247.014584862,173.95127940435782,694.7176101756143,-3090.9926793860136
G29,475173.333976,10611509.881900173,11801113.188301114,21368066.32685499,-1308.5238977767317,2358.978587609581,-650.8800597453812
G30,475173.333976,20477895.779503103,8827059.80361474,14077222.133776,1018.0143636098994,1563.7043561221199,-2397.5082002883505
G31,475173.333976,23497943.98297555,-8129708.654176003,9839084.204799088,1219.664167333326,96.2534823027454,-2871.540551943928
G05,475173.444063,-3670779.6938869376,18283851.634810552,18856880.000197317,-1493.1054339954462,-1889.7149085659723,1552.1440802927273
G06,475173.444063,14404319.942359235,-20995309.87434927,7228011.096492145,-17.00691872165362,976.7971647322604,2951.590623794278
G13,475173.444063,-9772681.011704415,-11563995.071960555,21677076.637597345,1443.7817185160259,-2374.092998942923,-619.6943090549431
G16,475173.444063,2778299.3979307897,-18821663.49509962,18416838.153884567,1372.594727274967,1903.5768906012006,1768.1615064115435
G21,475173.444063,24962262.29357861,4971062.58281552,9027692.32065717,-1051.1218362155391,355.2343946315607,2789.57590270746
G23,475173.444063,-4126458.6137981135,-19320027.87943336,17598208.557074968,1156.795812993023,-1931.1771671507922,-1886.6931317275519
G25,475173.444063,17821929.219326556,18995032.73098731,5239906.735798749,173.93116427695236,694.6814901447369,-3091.004943413006
G29,475173.444063,10611365.831497652,11801372.88120215,21367994.670684922,-1308.5044993671318,2358.9790486504703,-650.9297825301652
G30,475173.444063,20478007.848995075,8827231.945358511,14076958.197436545,1018.0024606056784,1563.6720588364035,-2397.541888497802
G31,475173.444063,23498078.250018533,-8129698.058231725,9838768.084271355,1219.625540578364,96.24779929703413,-2871.563136608973
G05,475173.544179,-3670929.1787166595,18283662.44373352,18857035.39263481,-1493.127128231814,-1889.7224833870437,1552.1037369709493
G06,475173.544179,14404318.239240445,-20995212.079609096,7228306.5971602285,-17.015991794858564,976.8314265763461,2951.5750627625407
G13,475173.544179,-9772536.466993624,-11564232.756769441,21677014.593939424,1443.7629431288756,-2374.0952774554944,-619.7411034179593
G16,475173.544179,2778436.817791094,-18821472.916075543,18417015.173160363,1372.6180294916583,1903.587279007566,1768.1219184152174
G21,475173.544179,24962157.057857808,4971098.147858667,9027971.600922588,-1051.1539375869295,355.2423169062147,2789.557607033884
G23,475173.544179,-4126342.8011048585,-19320221.220443375,17598019.667006932,1156.7743090366835,-1931.1627169164553,-1886.7310549045237
G25,475173.544179,17821946.63170326,18995102.278075173,5239597.276189314,173.91287052234975,694.6486418085603,-3091.0160959483296
G29,475173.544179,10611234.830144208,11801609.052769668,21367929.499935176,-1308.4868577209686,2358.9794672705757,-650.9750015868865
G30,475173.544179,20478109.76678761,8827388.492480015,14076718.163599135,1017.9916350939036,1563.642686742715,-2397.5725248767453
G31,475173.544179,23498200.35229073,-8129688.422545783,9838480.593828125,1219.5904121092503,96.24263154845971,-2871.5836750681387
G05,475173.653984,-3671093.132847486,18283454.942300204,18857205.81895646,-1493.1509218390818,-1889.7307905644548,1552.0594889356355
G06,475173.653984,14404316.370253064,-20995104.816571236,7228630.6939228205,-17.02594235216111,976.8690041612153,2951.557995042388
G13,475173.653984,-9772377.935734304,-11564493.444438433,21676946.540449817,1443.7423503947214,-2374.0977757166147,-619.7924262816684
G16,475173.653984,2778587.539516858,-18821263.892048974,18417209.319403745,1372.6435867647438,1903.598672023726,1768.0784987555717
G21,475173.653984,24962041.633966602,4971137.15571848,9028277.907193854,-1051.1891453254111,355.25100636195407,2789.5375401018623
G23,475173.653984,-4126215.782796816,-19320433.270895228,17597812.492219977,1156.7507240056714,-1931.1468674855942,-1886.7726477453327
G25,475173.653984,17821965.7271043,18995178.551991455,5239257.866495414,173.89280575787893,694.6126146661434,-3091.0283270429163
G29,475173.653984,10611091.152807072,11801868.080535203,21367858.016902216,-1308.4675085102424,2358.979925678082,-651.0245966820942
G30,475173.653984,20478221.546707176,8827560.186496483,14076454.896303384,1017.979761247525,1563.6104719786574,-2397.6061255609056
G31,475173.653984,23498334.267300576,-8129677.854934786,9838165.278346099,1219.5518836722463,96.23696425258709,-2871.606200506649
G05,475173.754008,-3671242.48485939,18283265.923489124,18857361.0601392,-1493.1725958699571,-1889.7383571174837,1552.0191819979307
G06,475173.754008,14404314.666796874,-20995007.104513966,7228925.919782268,-17.03500601790938,976.9032344426844,2951.5424469860573
G13,475173.754008,-9772233.527787622,-11564730.91130817,21676884.543994017,1443.7235917007788,-2374.100050749731,-619.8391773671387
G16,475173.754008,2778724.837983437,-18821073.485976316,18417386.167709526,1372.6668674235666,1903.6090495056274,1768.0389463609354
G21,475173.754008,24961936.48821947,4971172.689740951,9028556.92698272,-1051.22121659487,355.2589222331883,2789.519260066774
G23,475173.754008,-4126100.0810368527,-19320626.431207493,17597623.767777734,1156.729239863901,-1931.1324291903068,-1886.8105352439031
G25,475173.754008,17821983.11964428,18995248.028282378,5238948.688920612,173.87452775451106,694.579796845833,-3091.0394679493807
G29,475173.754008,10610960.275534447,11802104.03516423,21367792.896558497,-1308.4498826275512,2358.9803425916803,-651.0697738949746
G30,475173.754008,20478323.368573893,8827716.583602805,14076215.076617448,1017.9689444704677,1563.58112668363,-2397.63673266829
G31,475173.754008,23498456.25000297,-8129668.2291868795,9837878.047781207,1219.516786911686,96.23180230146659,-2871.6267188423444
G05,475173.853972,-3671391.749447503,18283077.017306086,18857516.204171456,-1493.1942567709775,-1889.745918509192,1551.978898910649
G06,475173.853972,14404312.963456713,-20994909.447649177,7229220.966994744,-17.044063737313763,976.9374441536197,2951.5269076258255
G13,475173.853972,-9772089.208339551,-11564968.235959232,21676822.58005517,1443.7048439926964,-2374.102323758337,-619.8859002769365
G16,475173.853972,2778862.056416996,-18820883.19308299,18417562.90597906,1372.6901340484476,1903.619420106271,1767.999417322067
G21,475173.853972,24961831.402339667,4971208.2032393385,9028835.777572935,-1051.2532683390873,355.2668337734367,2789.5009904380645
G23,475173.853972,-4125984.4508283352,-19320819.474208362,17597435.15275685,1156.7077686352002,-1931.1179989179864,-1886.8483996204202
G25,475173.853972,17822000.499924447,18995317.459618032,5238639.695694675,173.85626021082203,694.5469988688562,-3091.050601515597
G29,475173.853972,10610829.478530828,11802339.848295994,21367727.8107629,-1308.4322671045434,2358.9807586257866,-651.1149238696719
G30,475173.853972,20478425.12828112,8827872.883960659,14075975.39773027,1017.9581336042493,1563.5517988999943,-2397.667320883086
G31,475173.853972,23498578.15602589,-8129658.609728822,9837590.987462984,1219.48171093171,96.22664394610501,-2871.647224274786
G05,475173.964096,-3671556.187285995,18282868.91046791,18857687.1118524,-1493.2181190633082,-1889.7542476946048,1551.934521208247
G06,475173.964096,14404311.085946903,-20994801.86131487,7229546.000001297,-17.05404146286628,976.9751307797403,2951.509788168363
G13,475173.964096,-9771930.222924436,-11565229.681741435,21676754.312906146,1443.6841905229205,-2374.1048270241936,-619.9373717914672
G16,475173.964096,2779013.2239567246,-18820673.55826895,18417757.602749147,1372.7157653339468,1903.6308439799473,1767.9558702583379
G21,475173.964096,24961715.63218044,4971247.327124121,9029142.967471829,-1051.2885773810144,355.27554989869896,2789.480863299675
G23,475173.964096,-4125857.0708444025,-19321032.135771528,17597227.363166917,1156.6841151737694,-1931.1021012637336,-1886.8901119459003
G25,475173.964096,17822019.64456317,18995393.94392233,5238299.296162822,173.8361354324718,694.5108675994763,-3091.0628658988317
G29,475173.964096,10610685.38980434,11802599.628718272,21367656.10464427,-1308.4128609530167,2358.98121621578,-651.1646625736853
G30,475173.964096,20478537.229246795,8828045.066760082,14075711.355158813,1017.9462232899227,1563.5194902345027,-2397.7010173632066
G31,475173.964096,23498712.44810218,-8129648.013178686,9837274.748940285,1219.4430696334998,96.22096189096237,-2871.6698131206263
G05,475174.063994,-3671705.3578710435,18282680.127420675,18857842.1449966,-1493.2397653930925,-1889.7618027872522,1551.8942640289229
G06,475174.063994,14404309.381830193,-20994704.261745583,7229840.849150444,-17.063092132557358,977.009317825848,2951.494257744202
G13,475174.063994,-9771786.00269696,-11565466.85017889,21676692.380070344,1443.665454632982,-2374.107097146934,-619.9840635764817
G16,475174.063994,2779150.3566777473,-18820483.38883728,18417934.216031574,1372.7390164526178,1903.6412063558912,1767.9163665413246
G21,475174.063994,24961610.608954154,4971282.818836018,9029421.63011922,-1051.3206073607587,355.28345709169207,2789.46260455973
G23,475174.063994,-4125741.521486421,-19321225.04828889,17597038.86472848,1156.6626581750993,-1931.0876791796093,-1886.927950493714
G25,475174.063994,17822037.009533476,18995463.322532006,5237990.5046088165,173.8178788906389,694.4780916073137,-3091.073990734378
G29,475174.063994,10610554.682855634,11802835.286244553,21367591.052343067,-1308.3952566126661,2358.9816306538883,-651.2097824482214
G30,475174.063994,20478638.919498928,8828201.257766215,14075471.828095768,1017.9354183487303,1563.490181621974,-2397.7315842641774
G31,475174.063994,23498834.26627509,-8129638.401154479,9836987.873845754,1219.4080162401178,96.21580798958212,-2871.6903037651036
G05,475174.173971,-3671869.581211229,18282472.2966296,18858012.81523521,-1493.2635955356375,-1889.7701194165024,1551.8499448069974
G06,475174.173971,14404307.504734572,-20994596.81112227,7230165.444694204,-17.073055362470086,977.0469540594536,2951.477159682406
G13,475174.173971,-9771627.23383553,-11565727.947492424,21676624.193256427,1443.6448281167118,-2374.1095955471765,-620.0354660794568
G16,475174.173971,2779301.3278039843,-18820274.031461123,18418128.64377841,1372.7646133647415,1903.6526134644116,1767.8728767521793
G21,475174.173971,24961494.985928666,4971321.892323479,9029728.405742751,-1051.355868606885,355.29216254630137,2789.4425029969652
G23,475174.173971,-4125614.3164962353,-19321437.422645442,17596831.3437627,1156.6390363470605,-1931.0718012729144,-1886.9696062266762
G25,475174.173971,17822056.124397118,18995539.697165042,5237650.556891045,173.79777981071902,694.4420089316211,-3091.0862372280612
G29,475174.173971,10610410.790536217,11803094.719992362,21367519.431513403,-1308.3758758729366,2358.982086179176,-651.2594544384624
G30,475174.173971,20478750.86832837,8828373.203951519,14075208.130918972,1017.9235225986265,1563.457915872539,-2397.765234533685
G31,475174.173971,23498968.370988406,-8129627.819940659,9836672.052720865,1219.3694258933617,96.21013467260309,-2871.7128610831346
G05,475174.273967,-3672018.9026812287,18282283.326798677,18858167.992007695,-1493.2852628304402,-1889.7776806134857,1551.8096474467045
G06,475174.273967,14404305.79704447,-20994499.108623993,7230460.579826973,-17.082113841017872,977.0811745646936,2951.461612698839
G13,475174.273967,-9771482.876064973,-11565965.349069111,21676562.18985317,1443.626073286909,-2374.111866511258,-620.0822033924259
G16,475174.273967,2779438.5999379847,-18820083.673295844,18418305.422017556,1372.7878871479713,1903.6629846277028,1767.8333335050627
G21,475174.273967,24961389.85294414,4971357.42051444,9030007.337921498,-1051.387929405084,355.30007837278026,2789.4242251712535
G23,475174.273967,-4125498.6582928784,-19321630.52137947,17596642.65245627,1156.6175583530717,-1931.0573637010318,-1887.0074810645694
G25,475174.273967,17822073.50256617,18995609.13694793,5237341.46007486,173.77950429979524,694.4092011167277,-3091.0973715967
G29,475174.273967,10610279.959063135,11803330.608785767,21367454.30591486,-1308.3582538148462,2358.9824997020487,-651.3046182850204
G30,475174.273967,20478852.656068094,8828529.542022558,14074968.362456845,1017.9127058446356,1563.4285783160453,-2397.7958303020378
G31,475174.273967,23499090.30129923,-8129618.199569776,9836384.891896157,1219.3343375405539,96.20497676389186,-2871.733370578975
G05,475174.37397,-3672168.2367710248,18282094.34298321,18858323.17561297,-1493.3069315133448,-1889.7852417170252,1551.7693469374296
G06,475174.37397,14404304.0883289,-20994401.39586404,7230755.734065174,-17.09117244400636,977.1153974281026,2951.446063996175
G13,475174.37397,-9771338.510064574,-11566202.767491654,21676500.177435476,1443.6073168774878,-2374.11413697419,-620.1289438452945
G16,475174.37397,2779575.8840089217,-18819893.300767828,18418482.208677072,1372.8111624914284,1903.6733558604592,1767.7937871196973
G21,475174.37397,24961284.70939373,4971392.951984193,9030286.287798345,-1051.4199921603622,355.30799517095033,2789.4059455067963
G23,475174.37397,-4125382.9941412676,-19321823.63218701,17596453.944153223,1156.5960788812858,-1931.0429244802824,-1887.0453581585962
G25,475174.37397,17822090.880124047,18995678.578310795,5237032.340507559,173.76122700484188,694.3763911626809,-3091.10850608717
G29,475174.37397,10610149.120193798,11803566.514133397,21367389.171240672,-1308.340630309817,2358.9829126241643,-651.3497851547208
G30,475174.37397,20478954.449851517,8828685.888103615,14074728.57415052,1017.9018877555195,1563.399238614293,-2397.8264276791933
G31,475174.37397,23499212.236636374,-8129608.579041432,9836097.708918333,1219.2992464589709,96.19981899367463,-2871.7538809150506
G05,475174.484061,-3672332.637737653,18281886.294178043,18858494.009010162,-1493.3307859185938,-1889.7935648416317,1551.7249806553803
G06,475174.484061,14404302.206195641,-20994293.822178993,7231080.660771501,-17.101144262035405,977.1530725471766,2951.4289460580017
G13,475174.484061,-9771179.583028175,-11566464.136228528,21676431.903987527,1443.586668069775,-2374.116635711167,-620.1803991811121
G16,475174.484061,2779727.019572988,-18819683.72283603,18418676.82446644,1372.8367857012859,1903.6847725525263,1767.7502509866556
G21,475174.484061,24961168.955572356,4971432.06867645,9030593.37518055,-1051.455288977131,355.3167110746531,2789.385821198379
G23,475174.484061,-4125255.6646239813,-19322036.221758537,17596246.195147447,1156.5724326551854,-1931.027027936586,-1887.0870557221865
G25,475174.484061,17822110.008563634,18995755.02091399,5236692.036606267,173.74110536804847,694.3402716219043,-3091.1207630308513
G29,475174.484061,10610005.084733464,11803826.216946153,21367317.460754417,-1308.3212287522078,2358.9833664724074,-651.3995081614144
G30,475174.484061,20479066.51103265,8828858.002511214,14074464.593187192,1017.8899777019701,1563.3669391063747,-2397.8601110107834
G31,475174.484061,23499346.46838319,-8129597.988619744,9835781.553419031,1219.2606151801765,96.19414150094076,-2871.776459583102
G05,475174.583992,-3672481.868858463,18281697.444839805,18858649.072427217,-1493.3524387304105,-1889.8011191941396,1551.6847084729998
